         2037790 function calls (2019726 primitive calls) in 2.383 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 models.py:437(ClosingRules)
        1    0.000    0.000    0.001    0.001 models.py:44(Tasks)
        1    0.000    0.000    0.000    0.000 models.py:44(TitleSlugDescriptionModel)
        2    0.000    0.000    0.000    0.000 models.py:443(Meta)
        1    0.000    0.000    0.000    0.000 models.py:447(AnonymousUser)
        1    0.000    0.000    0.000    0.000 models.py:45(BaseState)
        1    0.000    0.000    0.000    0.000 models.py:451(SolarPlant)
        1    0.000    0.000    0.000    0.000 models.py:46(PanelSet)
        1    0.000    0.000    0.000    0.000 models.py:468(ModelForm)
        1    0.000    0.000    0.000    0.000 models.py:47(ModelDefinitionException)
        1    0.000    0.000    0.000    0.000 models.py:477(Tag)
        1    0.000    0.000    0.000    0.000 models.py:48(Meta)
        1    0.000    0.000    0.000    0.000 models.py:488(Meta)
        1    0.000    0.000    0.001    0.001 models.py:49(BankAccount)
        1    0.000    0.000    0.001    0.001 models.py:497(TaggedItem)
        1    0.000    0.000    0.000    0.000 models.py:50(Meta)
        1    0.000    0.000    0.000    0.000 models.py:51(Meta)
        1    0.000    0.000    0.000    0.000 models.py:51(PolymorphicModelException)
        1    0.000    0.000    0.000    0.000 models.py:514(InvertersDevice)
        1    0.000    0.000    0.000    0.000 models.py:52(RequestEncodingMixin)
        1    0.000    0.000    0.000    0.000 models.py:522(Meta)
        1    0.000    0.000    0.000    0.000 models.py:524(Feeder)
        1    0.000    0.000    0.000    0.000 models.py:53(Events)
        2    0.000    0.000    0.000    0.000 models.py:53(Meta)
        1    0.000    0.000    0.000    0.000 models.py:530(ModbusDevice)
        1    0.000    0.000    0.000    0.000 models.py:534(Response)
        1    0.000    0.000    0.000    0.000 models.py:54(ActionLogByError)
        1    0.000    0.000    0.000    0.000 models.py:54(QueryOption)
        1    0.000    0.000    0.000    0.000 models.py:54(SubscriptionPlan)
        1    0.000    0.000    0.000    0.000 models.py:541(EnergyMeter)
        1    0.000    0.000    0.000    0.000 models.py:544(IODevice)
        1    0.000    0.000    0.000    0.000 models.py:55(ActivatorQuerySet)
        1    0.000    0.000    0.000    0.000 models.py:55(UndefinedKeyspaceWarning)
        1    0.000    0.000    0.000    0.000 models.py:550(BaseModelFormSet)
        1    0.000    0.000    0.000    0.000 models.py:557(Transformer)
        1    0.000    0.000    0.002    0.002 models.py:56(WebPageScreenshot)
        1    0.000    0.000    0.001    0.001 models.py:568(IndependentInverter)
        1    0.000    0.000    0.000    0.000 models.py:58(ErrorStorageByStream)
        1    0.000    0.000    0.001    0.001 models.py:59(Company)
        1    0.000    0.000    0.000    0.000 models.py:6(DataWriteHistoryByUser)
        2    0.000    0.000    0.000    0.000 models.py:60(Meta)
        1    0.000    0.000    0.000    0.000 models.py:61(Meta)
        1    0.000    0.000    0.000    0.000 models.py:61(hybrid_classmethod)
        1    0.000    0.000    0.000    0.000 models.py:612(MPPT)
        1    0.000    0.000    0.000    0.000 models.py:63(EnergyOffTaker)
        1    0.000    0.000    0.000    0.000 models.py:630(PanelsString)
        1    0.000    0.000    0.000    0.000 models.py:64(ConnectedLoad)
        1    0.000    0.000    0.000    0.000 models.py:641(Meta)
        1    0.000    0.000    0.000    0.000 models.py:65(Meta)
        1    0.000    0.000    0.001    0.001 models.py:650(PlantMetaSource)
        1    0.000    0.000    0.000    0.000 models.py:66(DGClientSubscription)
        2    0.000    0.000    0.000    0.000 models.py:66(__init__)
        1    0.000    0.000    0.000    0.000 models.py:68(ActivatorModelManager)
        1    0.000    0.000    0.000    0.000 models.py:68(IndependentErrors)
        1    0.000    0.000    0.001    0.001 models.py:68(SocialAccount)
        1    0.000    0.000    0.000    0.000 models.py:69(Meta)
        1    0.000    0.000    0.000    0.000 models.py:7(DgComment)
        1    0.000    0.000    0.000    0.000 models.py:7(EventsByTime)
        1    0.000    0.000    0.000    0.000 models.py:7(ValidUID)
        1    0.000    0.000    0.000    0.000 models.py:70(__get__)
        1    0.000    0.000    0.000    0.000 models.py:71(Meta)
        1    0.000    0.000    0.000    0.000 models.py:75(UserEventAlertsPreferences)
        1    0.000    0.000    0.000    0.000 models.py:76(RoleAccess)
        1    0.000    0.000    0.000    0.000 models.py:77(Organization)
        1    0.000    0.000    0.000    0.000 models.py:77(Site)
        1    0.000    0.000    0.000    0.000 models.py:778(IOSensorField)
        1    0.000    0.000    0.000    0.000 models.py:78(EnergyContract)
        1    0.000    0.000    0.001    0.001 models.py:8(<module>)
        1    0.000    0.000    0.000    0.000 models.py:8(Dashboard)
        1    0.000    0.000    0.000    0.000 models.py:8(SessionManager)
        1    0.000    0.000    0.000    0.000 models.py:80(DataCountTable)
        1    0.000    0.000    0.000    0.000 models.py:80(DataglenGroup)
        1    0.000    0.000    0.001    0.001 models.py:80(EmailConfirmation)
        1    0.000    0.000    0.000    0.000 models.py:808(GatewaySource)
        1    0.000    0.000    0.000    0.000 models.py:82(Meta)
        1    0.000    0.000    0.000    0.000 models.py:823(Inverter)
        1    0.000    0.000    0.000    0.000 models.py:83(Battery)
        1    0.000    0.000    0.000    0.000 models.py:83(QuerySetDescriptor)
        1    0.000    0.000    0.000    0.000 models.py:840(AJB)
        1    0.000    0.000    0.000    0.000 models.py:840(ModelMetaClass)
       47    0.014    0.000    0.033    0.001 models.py:842(__new__)
        1    0.000    0.000    0.000    0.000 models.py:848(BaseInlineFormSet)
        2    0.000    0.000    0.000    0.000 models.py:85(Meta)
      425    0.000    0.000    0.000    0.000 models.py:866(<lambda>)
        1    0.000    0.000    0.000    0.000 models.py:87(GroupManager)
        1    0.000    0.000    0.000    0.000 models.py:88(Meta)
        1    0.000    0.000    0.001    0.001 models.py:880(SolarGroup)
        1    0.003    0.003    0.003    0.003 models.py:90(UserTableWidgetsConfig)
       93    0.000    0.000    0.000    0.000 models.py:907(<genexpr>)
      425    0.001    0.000    0.004    0.000 models.py:909(_transform_column)
        1    0.000    0.000    0.000    0.000 models.py:91(ActivatorModel)
        2    0.000    0.000    0.000    0.000 models.py:92(Meta)
        1    0.000    0.000    0.000    0.000 models.py:92(Preferences)
        1    0.000    0.000    0.000    0.000 models.py:925(SolarSection)
        1    0.000    0.000    0.000    0.000 models.py:933(VirtualGateway)
      167    0.000    0.000    0.000    0.000 models.py:944(<genexpr>)
      118    0.000    0.000    0.000    0.000 models.py:945(<genexpr>)
        1    0.000    0.000    0.000    0.000 models.py:946(EnergyGenerationTable)
      167    0.000    0.000    0.000    0.000 models.py:949(<genexpr>)
        1    0.000    0.000    0.000    0.000 models.py:95(RequestSite)
        1    0.000    0.000    0.000    0.000 models.py:959(PlantPowerTable)
        2    0.000    0.000    0.000    0.000 models.py:96(Meta)
        1    0.000    0.000    0.000    0.000 models.py:967(PerformanceRatioTable)
        1    0.000    0.000    0.000    0.000 models.py:97(AlertManagement)
        1    0.000    0.000    0.000    0.000 models.py:97(Group)
        1    0.000    0.000    0.000    0.000 models.py:98(Meta)
        1    0.000    0.000    0.000    0.000 models.py:987(PlantAggregatedInfo)
        1    0.000    0.000    0.000    0.000 models.py:998(PlantEquipmentData)
        1    0.000    0.000    0.001    0.001 moderation.py:1(<module>)
       74    0.002    0.000    0.004    0.000 module_loading.py:111(module_has_submodule)
        1    0.000    0.000    0.000    0.000 module_loading.py:15(import_string)
        1    0.000    0.000    0.000    0.000 module_loading.py:2(<module>)
        1    0.000    0.000    0.026    0.026 module_loading.py:54(autodiscover_modules)
        1    0.000    0.000    0.001    0.001 moments.py:4(<module>)
        9    0.000    0.000    0.000    0.000 moments.py:456(_rolling_func)
        9    0.000    0.000    0.000    0.000 moments.py:672(_expanding_func)
        1    0.000    0.000    0.000    0.000 move.py:6(<module>)
        1    0.000    0.000    0.001    0.001 multi.py:3(<module>)
        1    0.000    0.000    0.000    0.000 multi.py:48(MultiIndex)
        1    0.000    0.000    0.000    0.000 multipart.py:13(MIMEMultipart)
        1    0.000    0.000    0.000    0.000 multipart.py:5(<module>)
        1    0.000    0.000    0.000    0.000 multipartparser.py:28(MultiPartParserError)
        1    0.000    0.000    0.000    0.000 multipartparser.py:290(LazyStream)
        1    0.000    0.000    0.000    0.000 multipartparser.py:32(InputStreamExhausted)
        1    0.000    0.000    0.000    0.000 multipartparser.py:402(ChunkIter)
        1    0.000    0.000    0.000    0.000 multipartparser.py:426(InterBoundaryIter)
        1    0.000    0.000    0.000    0.000 multipartparser.py:444(BoundaryIter)
        1    0.000    0.000    0.000    0.000 multipartparser.py:45(MultiPartParser)
        1    0.001    0.001    0.019    0.019 multipartparser.py:6(<module>)
        1    0.000    0.000    0.000    0.000 multipartparser.py:619(Parser)
        1    0.000    0.000    0.000    0.000 murmur3.py:1(<module>)
        1    0.000    0.000    0.000    0.000 named.py:100(MultipleObjectsReturned)
        1    0.000    0.000    0.000    0.000 named.py:103(__init__)
        1    0.000    0.000    0.000    0.000 named.py:15(<module>)
        1    0.000    0.000    0.000    0.000 named.py:156(NamedKeyspace)
        1    0.000    0.000    0.000    0.000 named.py:26(QuerySetDescriptor)
        1    0.000    0.000    0.000    0.000 named.py:47(NamedColumn)
        1    0.000    0.000    0.000    0.000 named.py:77(NamedTable)
        1    0.000    0.000    0.000    0.000 named.py:97(DoesNotExist)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:19(<module>)
        1    0.001    0.001    0.001    0.001 nanops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nanops.py:31(disallow)
       11    0.000    0.000    0.000    0.000 nanops.py:32(__init__)
       28    0.000    0.000    0.000    0.000 nanops.py:34(<genexpr>)
       11    0.000    0.000    0.000    0.000 nanops.py:40(__call__)
        2    0.000    0.000    0.000    0.000 nanops.py:432(_nanminmax)
        1    0.000    0.000    0.000    0.000 nanops.py:63(bottleneck_switch)
        7    0.000    0.000    0.000    0.000 nanops.py:64(__init__)
        7    0.000    0.000    0.000    0.000 nanops.py:68(__call__)
        6    0.000    0.000    0.000    0.000 nanops.py:763(make_nancomp)
        1    0.000    0.000    0.000    0.000 nodes.py:107(Node)
        1    0.001    0.001    0.006    0.006 nodes.py:14(<module>)
        1    0.000    0.000    0.000    0.000 nodes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 nodes.py:2(Node)
        1    0.000    0.000    0.000    0.000 nodes.py:246(Stmt)
        1    0.000    0.000    0.000    0.000 nodes.py:25(ScalarNode)
        1    0.000    0.000    0.000    0.000 nodes.py:251(Helper)
        1    0.000    0.000    0.000    0.000 nodes.py:256(Template)
        1    0.000    0.000    0.000    0.000 nodes.py:263(Output)
        1    0.000    0.000    0.000    0.000 nodes.py:270(Extends)
        1    0.000    0.000    0.000    0.000 nodes.py:275(For)
        1    0.000    0.000    0.000    0.000 nodes.py:286(If)
        1    0.000    0.000    0.000    0.000 nodes.py:291(Macro)
        1    0.000    0.000    0.000    0.000 nodes.py:299(CallBlock)
        1    0.000    0.000    0.000    0.000 nodes.py:306(FilterBlock)
        1    0.000    0.000    0.000    0.000 nodes.py:311(Block)
        1    0.000    0.000    0.000    0.000 nodes.py:316(Include)
        1    0.000    0.000    0.000    0.000 nodes.py:321(Import)
        1    0.000    0.000    0.000    0.000 nodes.py:326(FromImport)
        1    0.000    0.000    0.000    0.000 nodes.py:340(ExprStmt)
        1    0.000    0.000    0.000    0.000 nodes.py:345(Assign)
        1    0.000    0.000    0.000    0.000 nodes.py:35(CollectionNode)
        1    0.000    0.000    0.000    0.000 nodes.py:350(Expr)
        1    0.000    0.000    0.000    0.000 nodes.py:372(BinExpr)
        1    0.000    0.000    0.000    0.000 nodes.py:391(UnaryExpr)
        1    0.000    0.000    0.000    0.000 nodes.py:410(Name)
        1    0.000    0.000    0.000    0.000 nodes.py:425(Literal)
        1    0.000    0.000    0.000    0.000 nodes.py:430(Const)
        1    0.000    0.000    0.000    0.000 nodes.py:44(SequenceNode)
        1    0.000    0.000    0.000    0.000 nodes.py:453(TemplateData)
        1    0.000    0.000    0.000    0.000 nodes.py:466(Tuple)
        1    0.000    0.000    0.000    0.000 nodes.py:47(MappingNode)
        1    0.000    0.000    0.000    0.000 nodes.py:484(List)
        1    0.000    0.000    0.000    0.000 nodes.py:493(Dict)
        1    0.000    0.000    0.000    0.000 nodes.py:504(Pair)
        1    0.000    0.000    0.000    0.000 nodes.py:513(Keyword)
        1    0.000    0.000    0.000    0.000 nodes.py:522(CondExpr)
        1    0.000    0.000    0.000    0.000 nodes.py:540(Filter)
        1    0.000    0.000    0.000    0.000 nodes.py:55(Impossible)
        1    0.000    0.000    0.000    0.000 nodes.py:584(Test)
        1    0.000    0.000    0.000    0.000 nodes.py:59(NodeType)
        1    0.000    0.000    0.000    0.000 nodes.py:591(Call)
        1    0.000    0.000    0.000    0.000 nodes.py:633(Getitem)
       63    0.000    0.000    0.001    0.000 nodes.py:64(__new__)
        1    0.000    0.000    0.000    0.000 nodes.py:651(Getattr)
        1    0.000    0.000    0.000    0.000 nodes.py:671(Slice)
        1    0.000    0.000    0.000    0.000 nodes.py:686(Concat)
        1    0.000    0.000    0.000    0.000 nodes.py:697(Compare)
        1    0.000    0.000    0.000    0.000 nodes.py:716(Operand)
       17    0.000    0.000    0.000    0.000 nodes.py:722(<genexpr>)
        1    0.000    0.000    0.000    0.000 nodes.py:726(Mul)
        1    0.000    0.000    0.000    0.000 nodes.py:731(Div)
        1    0.000    0.000    0.000    0.000 nodes.py:736(FloorDiv)
        1    0.000    0.000    0.000    0.000 nodes.py:743(Add)
        1    0.000    0.000    0.000    0.000 nodes.py:748(Sub)
        1    0.000    0.000    0.000    0.000 nodes.py:753(Mod)
        1    0.000    0.000    0.000    0.000 nodes.py:758(Pow)
        1    0.000    0.000    0.000    0.000 nodes.py:76(EvalContext)
        1    0.000    0.000    0.000    0.000 nodes.py:763(And)
        1    0.000    0.000    0.000    0.000 nodes.py:772(Or)
        1    0.000    0.000    0.000    0.000 nodes.py:781(Not)
        1    0.000    0.000    0.000    0.000 nodes.py:786(Neg)
        1    0.000    0.000    0.000    0.000 nodes.py:791(Pos)
        1    0.000    0.000    0.000    0.000 nodes.py:799(EnvironmentAttribute)
        1    0.000    0.000    0.000    0.000 nodes.py:806(ExtensionAttribute)
        1    0.000    0.000    0.000    0.000 nodes.py:816(ImportedName)
        1    0.000    0.000    0.000    0.000 nodes.py:825(InternalName)
        1    0.000    0.000    0.000    0.000 nodes.py:839(MarkSafe)
        1    0.000    0.000    0.000    0.000 nodes.py:848(MarkSafeIfAutoescape)
        1    0.000    0.000    0.000    0.000 nodes.py:866(ContextReference)
        1    0.000    0.000    0.000    0.000 nodes.py:879(Continue)
        1    0.000    0.000    0.000    0.000 nodes.py:883(Break)
        1    0.000    0.000    0.000    0.000 nodes.py:887(Scope)
        1    0.000    0.000    0.000    0.000 nodes.py:892(EvalContextModifier)
        1    0.000    0.000    0.000    0.000 nodes.py:903(ScopedEvalContextModifier)
        1    0.000    0.000    0.000    0.000 nonmultipart.py:14(MIMENonMultipart)
        1    0.000    0.000    0.000    0.000 nonmultipart.py:5(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:128(NoseTester)
       20    0.000    0.000    0.000    0.000 nosetester.py:170(__init__)
       19    0.000    0.000    0.000    0.000 nosetester.py:511(_numpy_tester)
        1    0.000    0.000    0.000    0.000 nosetester.py:56(NoseTester)
        2    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.001    0.001    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:40(BagObj)
        1    0.000    0.000    0.000    0.000 npyio.py:95(NpzFile)
        1    0.000    0.000    0.000    0.000 numberformat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:270(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
        2    0.001    0.000    0.004    0.002 numeric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:137(is_all_dates)
        1    0.000    0.000    0.000    0.000 numeric.py:180(Float64Index)
        2    0.000    0.000    0.000    0.000 numeric.py:1871(set_string_function)
        1    0.000    0.000    0.000    0.000 numeric.py:19(NumericIndex)
        4    0.000    0.000    0.000    0.000 numeric.py:2576(seterr)
        4    0.000    0.000    0.000    0.000 numeric.py:2676(geterr)
        1    0.000    0.000    0.000    0.000 numeric.py:2896(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2900(errstate)
        2    0.000    0.000    0.000    0.000 numeric.py:2963(__init__)
        2    0.000    0.000    0.000    0.000 numeric.py:2967(__enter__)
        2    0.000    0.000    0.000    0.000 numeric.py:2972(__exit__)
        1    0.000    0.000    0.000    0.000 numeric.py:2978(_setdef)
        3    0.000    0.000    0.000    0.000 numeric.py:365(extend_all)
      292    0.000    0.000    0.000    0.000 numeric.py:484(asanyarray)
        1    0.000    0.000    0.000    0.000 numeric.py:55(ComplexWarning)
        1    0.000    0.000    0.000    0.000 numeric.py:93(Int64Index)
       72    0.000    0.000    0.000    0.000 numerictypes.py:127(english_lower)
       40    0.000    0.000    0.000    0.000 numerictypes.py:154(english_upper)
       14    0.000    0.000    0.000    0.000 numerictypes.py:181(english_capitalize)
       21    0.000    0.000    0.000    0.000 numerictypes.py:216(_evalname)
       26    0.000    0.000    0.000    0.000 numerictypes.py:229(bitname)
        1    0.000    0.000    0.000    0.000 numerictypes.py:285(_add_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:301(_add_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:338(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:379(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:428(_construct_char_code_lookup)
       30    0.000    0.000    0.000    0.000 numerictypes.py:443(_add_array_type)
        1    0.000    0.000    0.000    0.000 numerictypes.py:451(_set_array_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:603(obj2sctype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:765(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:781(_construct_lookups)
        1    0.001    0.001    0.002    0.002 numerictypes.py:82(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:957(_register_types)
        1    0.000    0.000    0.000    0.000 objects.py:14(mro_lookup)
        1    0.000    0.000    0.000    0.000 objects.py:40(FallbackContext)
        1    0.000    0.000    0.000    0.000 objects.py:8(<module>)
        1    0.001    0.001    0.002    0.002 offsets.py:1(<module>)
       10    0.000    0.000    0.000    0.000 offsets.py:107(apply_index_wraps)
        1    0.000    0.000    0.000    0.000 offsets.py:1074(CustomBusinessHour)
        1    0.000    0.000    0.000    0.000 offsets.py:1104(MonthOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1115(MonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1143(MonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1168(SemiMonthOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1259(SemiMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:127(ApplyTypeError)
        1    0.000    0.000    0.000    0.000 offsets.py:1318(SemiMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:132(CacheableOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:136(DateOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1376(BusinessMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1402(BusinessMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1440(CustomBusinessMonthEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:1500(CustomBusinessMonthBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1561(Week)
        1    0.000    0.000    0.000    0.000 offsets.py:1646(WeekDay)
        8    0.000    0.000    0.000    0.000 offsets.py:1665(<genexpr>)
        1    0.000    0.000    0.000    0.000 offsets.py:1668(WeekOfMonth)
        1    0.000    0.000    0.000    0.000 offsets.py:1765(LastWeekOfMonth)
        1    0.000    0.000    0.000    0.000 offsets.py:1845(QuarterOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:1882(BQuarterEnd)
        7    0.000    0.000    0.000    0.000 offsets.py:192(__init__)
       13    0.000    0.000    0.000    0.000 offsets.py:1928(<genexpr>)
        1    0.000    0.000    0.000    0.000 offsets.py:1932(BQuarterBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1968(QuarterEnd)
        7    0.000    0.000    0.000    0.000 offsets.py:198(_determine_offset)
        1    0.000    0.000    0.000    0.000 offsets.py:2017(QuarterBegin)
        7    0.000    0.000    0.000    0.000 offsets.py:203(<genexpr>)
        1    0.000    0.000    0.000    0.000 offsets.py:2052(YearOffset)
        1    0.000    0.000    0.000    0.000 offsets.py:2076(BYearEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:2112(BYearBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:2144(YearEnd)
        1    0.000    0.000    0.000    0.000 offsets.py:2207(YearBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:2257(FY5253)
        1    0.000    0.000    0.000    0.000 offsets.py:2481(FY5253Quarter)
        1    0.000    0.000    0.000    0.000 offsets.py:2639(Easter)
        6    0.000    0.000    0.000    0.000 offsets.py:2684(_tick_comp)
        1    0.000    0.000    0.000    0.000 offsets.py:2691(Tick)
        1    0.000    0.000    0.000    0.000 offsets.py:2790(Day)
        1    0.000    0.000    0.000    0.000 offsets.py:2795(Hour)
        1    0.000    0.000    0.000    0.000 offsets.py:2800(Minute)
        1    0.000    0.000    0.000    0.000 offsets.py:2805(Second)
        1    0.000    0.000    0.000    0.000 offsets.py:2810(Milli)
        1    0.000    0.000    0.000    0.000 offsets.py:2815(Micro)
        1    0.000    0.000    0.000    0.000 offsets.py:2820(Nano)
       31    0.000    0.000    0.000    0.000 offsets.py:2919(<genexpr>)
        1    0.000    0.000    0.000    0.000 offsets.py:515(SingleConstructorOffset)
       27    0.000    0.000    0.000    0.000 offsets.py:52(apply_wraps)
        1    0.000    0.000    0.000    0.000 offsets.py:525(BusinessMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:583(BusinessDay)
        1    0.000    0.000    0.000    0.000 offsets.py:590(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:703(BusinessHourMixin)
        1    0.000    0.000    0.000    0.000 offsets.py:925(BusinessHour)
        1    0.000    0.000    0.000    0.000 offsets.py:948(CustomBusinessDay)
        1    0.000    0.000    0.000    0.000 offsets.py:974(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:991(get_calendar)
        1    0.000    0.000    0.000    0.000 ols.py:27(OLS)
        1    0.000    0.000    0.000    0.000 ols.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ols.py:609(MovingOLS)
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        1    0.000    0.000    0.000    0.000 openpyxl_compat.py:5(<module>)
        3    0.001    0.000    0.001    0.000 operations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 operations.py:11(DatabaseOperations)
        1    0.000    0.000    0.000    0.000 operations.py:14(BaseDatabaseOperations)
      187    0.000    0.000    0.000    0.000 operations.py:167(max_name_length)
        2    0.000    0.000    0.000    0.000 operations.py:32(__init__)
        1    0.000    0.000    0.000    0.000 operations.py:8(CassandraDatabaseOperations)
        1    0.000    0.000    0.000    0.000 operators.py:14(<module>)
        1    0.000    0.000    0.000    0.000 operators.py:19(QueryOperatorException)
        1    0.000    0.000    0.000    0.000 operators.py:23(BaseQueryOperator)
        1    0.000    0.000    0.000    0.000 operators.py:37(OpMapMeta)
        9    0.000    0.000    0.000    0.000 operators.py:39(__init__)
        1    0.000    0.000    0.000    0.000 operators.py:47(BaseWhereOperator)
        1    0.000    0.000    0.000    0.000 operators.py:58(EqualsOperator)
        1    0.000    0.000    0.000    0.000 operators.py:63(NotEqualsOperator)
        1    0.000    0.000    0.000    0.000 operators.py:68(InOperator)
        1    0.000    0.000    0.000    0.000 operators.py:73(GreaterThanOperator)
        1    0.000    0.000    0.000    0.000 operators.py:78(GreaterThanOrEqualOperator)
        1    0.000    0.000    0.000    0.000 operators.py:83(LessThanOperator)
        1    0.000    0.000    0.000    0.000 operators.py:88(LessThanOrEqualOperator)
        1    0.000    0.000    0.000    0.000 operators.py:93(ContainsOperator)
       40    0.000    0.000    0.002    0.000 ops.py:1027(_flex_method_SERIES)
       68    0.000    0.000    0.003    0.000 ops.py:1165(_arith_method_FRAME)
       12    0.000    0.000    0.000    0.000 ops.py:1243(_flex_comp_method_FRAME)
       12    0.000    0.000    0.000    0.000 ops.py:1286(_comp_method_FRAME)
       20    0.000    0.000    0.000    0.000 ops.py:1313(_arith_method_PANEL)
       18    0.000    0.000    0.000    0.000 ops.py:1345(_comp_method_PANEL)
      337    0.000    0.000    0.000    0.000 ops.py:141(<genexpr>)
       13    0.000    0.000    0.001    0.000 ops.py:145(add_methods)
        1    0.000    0.000    0.000    0.000 ops.py:156(Constant)
        7    0.000    0.000    0.003    0.000 ops.py:166(add_special_arithmetic_methods)
        1    0.000    0.000    0.000    0.000 ops.py:178(Op)
        1    0.001    0.001    0.001    0.001 ops.py:2(<module>)
       35    0.000    0.000    0.000    0.000 ops.py:205(_wrap_inplace_method)
        6    0.000    0.000    0.006    0.001 ops.py:235(add_flex_arithmetic_methods)
        1    0.000    0.000    0.000    0.000 ops.py:277(_Op)
        1    0.000    0.000    0.000    0.000 ops.py:315(BinOp)
        1    0.000    0.000    0.000    0.000 ops.py:32(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 ops.py:333(_TimeOp)
       13    0.001    0.000    0.008    0.001 ops.py:41(_create_methods)
        1    0.000    0.000    0.000    0.000 ops.py:44(Term)
        1    0.000    0.000    0.000    0.000 ops.py:445(Div)
        1    0.000    0.000    0.000    0.000 ops.py:478(UnaryOp)
        1    0.000    0.000    0.001    0.001 ops.py:5(<module>)
      151    0.000    0.000    0.000    0.000 ops.py:51(<lambda>)
        1    0.000    0.000    0.000    0.000 ops.py:523(MathCall)
      132    0.000    0.000    0.000    0.000 ops.py:53(<lambda>)
        1    0.000    0.000    0.000    0.000 ops.py:539(FuncNode)
      370    0.000    0.000    0.000    0.000 ops.py:56(names)
      252    0.000    0.000    0.000    0.000 ops.py:62(<lambda>)
       30    0.000    0.000    0.000    0.000 ops.py:642(_arith_method_SERIES)
       12    0.000    0.000    0.000    0.000 ops.py:743(_comp_method_SERIES)
       12    0.000    0.000    0.000    0.000 ops.py:869(_bool_method_SERIES)
        1    0.000    0.000    0.000    0.000 optimizer.py:18(<module>)
        1    0.000    0.000    0.000    0.000 optimizer.py:30(Optimizer)
        2    0.004    0.002    0.008    0.004 options.py:1(<module>)
      113    0.000    0.000    0.000    0.000 options.py:152(__init__)
        1    0.000    0.000    0.000    0.000 options.py:1817(InlineModelAdmin)
       45    0.000    0.000    0.000    0.000 options.py:183(abstract_managers)
      193    0.010    0.000    0.048    0.000 options.py:197(contribute_to_class)
        1    0.000    0.000    0.000    0.000 options.py:1993(StackedInline)
        1    0.000    0.000    0.000    0.000 options.py:1997(TabularInline)
      178    0.001    0.000    0.016    0.000 options.py:252(_prepare)
        2    0.000    0.000    0.000    0.000 options.py:259(<genexpr>)
       21    0.000    0.000    0.000    0.000 options.py:266(<genexpr>)
